Transaction_ID,Date,Customer_ID,Product_Category,Product_Name,Price,Quantity,Payment_Status,Total_Revenue,Return_ID,Original_Tx_ID,Return_Date,Refund_Amount,Status,is_returned,Net_Revenue
100963,2023-12-11,C0024,Smart Home,NordLock Pro,206.0,1,Paid,206.0,R000021,Ref: 100963,2023-12-15,206.0,Processed,True,0.0
100749,,C0256, Accessories ,Phone Case,14.51,4,Paid,58.04,,,,0.0,,False,58.04
100863,,C0011,Smart Home,NordLock Pro,192.18,1,Paid,192.18,,,,0.0,,False,192.18
100193,,C0010,Electronics,Tablet A,752.45,1,Paid,752.45,,,,0.0,,False,752.45
100150,2023-11-21,C0002, Electronics ,NoiseCancel Headphones,227.04,1,Paid,227.04,,,,0.0,,False,227.04
100688,,C0006,Electronics,Tablet A,644.02,1,Paid,644.02,,,,0.0,,False,644.02
100791,2023-12-07,C0002,Electronics ,Tablet A,636.8,1,Paid,636.8,,,,0.0,,False,636.8
100740,,C0047,Electronics,Smartphone Z,712.48,1,Paid,712.48,,,,0.0,,False,712.48
100300,2023-11-26,C0009, Accessories ,Phone Case,18.67,3,Paid,56.010000000000005,,,,0.0,,False,56.010000000000005
100708,2023-12-06,C0003,Electronics ,Tablet A,612.79,1,Paid,612.79,,,,0.0,,False,612.79
100950,2023-12-11,C0258,Electronics,NoiseCancel Headphones,200.27,1,Paid,200.27,,,,0.0,,False,200.27
100241,2023-11-24,C0065,Smart Home,NordPlug,32.73,1,Paid,32.73,,,,0.0,,False,32.73
100200,2023-11-23,C0063,Electronics,Tablet A,714.86,1,Paid,714.86,,,,0.0,,False,714.86
100046,2023-11-17,C0009,Electronics,TV Pro,1312.23,1,Paid,1312.23,,,,0.0,,False,1312.23
100713,2023-12-06,C0030, Smart Home ,NordLock Pro,239.0,1,Paid,239.0,R000022,100713,2023-12-12,239.0,Processed,True,0.0
100588,2023-12-03,C0016, Accessories ,Wireless Mouse,40.0,1,Paid,40.0,,,,0.0,,False,40.0
100138,,C0001, Accessories,Wireless Mouse,59.52,1,Paid,59.52,,,,0.0,,False,59.52
101099,2023-12-14,C0008,Electronics,Laptop X,1431.88,1,Pending,1431.88,,,,0.0,,False,1431.88
100534,2023-12-02,C0018,Accessories,Screen Protector,14.1,1,Paid,14.1,,,,0.0,,False,14.1
100661,2023-12-05,C0029,Smart Home,NordLock Pro,247.0,2,Paid,494.0,,,,0.0,,False,494.0
100781,2023-12-07,C0003,Accessories,Charger,36.62,2,Paid,73.24,,,,0.0,,False,73.24
100665,2023-12-05,C0004,Accessories,Screen Protector,5.76,1,Paid,5.76,,,,0.0,,False,5.76
101120,2023-12-14,C0001,Smart Home,NordLock Pro,226.0,1,Paid,226.0,,,,0.0,,False,226.0
100382,,C0147, Accessories,Charger,39.53,2,Paid,79.06,,,,0.0,,False,79.06
100642,2023-12-04,C0022, Accessories,Phone Case,19.39,3,Paid,58.17,,,,0.0,,False,58.17
101182,2023-11-30,C0303,Accessories,Wireless Mouse,23.0,1,Paid,23.0,,,,0.0,,False,23.0
100449,2023-11-30,C0003,Smart Home,NordLock Pro,239.22,1,Paid,239.22,,,,0.0,,False,239.22
100511,2023-12-01,C0001,Accessories,Laptop Sleeve,42.01,2,Paid,84.02,,,,0.0,,False,84.02
100424,2023-11-29,C0006,Accessories,USB-C Cable,8.8,1,Paid,8.8,,,,0.0,,False,8.8
100007,,C0003,Accessories,Phone Case,28.53,1,Paid,28.53,,,,0.0,,False,28.53
100098,2023-11-19,C0019,Electronics,TV Pro,1266.38,1,Paid,1266.38,,,,0.0,,False,1266.38
100411,2023-11-29,C0065, Electronics ,Tablet A,440.32,1,Pending,440.32,,,,0.0,,False,440.32
100159,2023-11-21,C0012,Electronics,Tablet A,394.06,1,Paid,394.06,,,,0.0,,False,394.06
100919,2023-12-10,C0001,Electronics ,TV Pro,970.6,1,Paid,970.6,,,,0.0,,False,970.6
100653,2023-12-05,C0020,Accessories,Screen Protector,9.37,2,Paid,18.74,,,,0.0,,False,18.74
100033,2023-11-16,C0007,Electronics,Tablet A,615.0,1,Paid,615.0,,,,0.0,,False,615.0
100799,2023-12-08,C0011,Smart Home,NordPlug,24.63,1,Paid,24.63,,,,0.0,,False,24.63
100760,2023-12-07,C0002,Electronics ,Tablet A,520.14,1,Paid,520.14,,,,0.0,,False,520.14
100522,2023-12-02,C0003,Accessories,Charger,39.36,1,Paid,39.36,,,,0.0,,False,39.36
100335,2023-11-27,C0040,Electronics,Smartphone Z,1004.81,1,Paid,1004.81,,,,0.0,,False,1004.81
100491,,C0001,Accessories,Accessory Bundle,45.49,2,Paid,90.98,,,,0.0,,False,90.98
100259,2023-11-24,C0013,Electronics,Smartphone Z,718.54,1,Paid,718.54,,,,0.0,,False,718.54
100172,2023-11-22,C0007, Accessories,Laptop Sleeve,39.84,1,Paid,39.84,,,,0.0,,False,39.84
101108,2023-12-14,C0024, Accessories,Laptop Sleeve,19.89,4,Pending,79.56,,,,0.0,,False,79.56
100548,2023-12-02,C0001, Electronics ,TV Pro,1184.65,1,Paid,1184.65,,,,0.0,,False,1184.65
100237,2023-11-24,C0301, Accessories ,Laptop Sleeve,38.99,1,Paid,38.99,,,,0.0,,False,38.99
100385,2023-11-28,C0015,Accessories,Laptop Sleeve,24.0,3,Paid,72.0,,,,0.0,,False,72.0
100659,2023-12-05,C0008,Accessories,Charger,40.01,1,Paid,40.01,,,,0.0,,False,40.01
100024,2023-11-16,C0002, Accessories,Charger,25.01,1,Paid,25.01,,,,0.0,,False,25.01
101012,2023-12-12,C0001,Electronics,Laptop X,1535.84,1,Failed,1535.84,,,,0.0,,False,1535.84
100885,,C0010, Electronics ,TV Pro,947.14,1,Paid,947.14,,,,0.0,,False,947.14
100546,,C0079,Accessories,USB-C Cable,9.98,1,Paid,9.98,,,,0.0,,False,9.98
100641,,C0015,Accessories,Laptop Sleeve,33.86,3,Paid,101.58,,,,0.0,,False,101.58
100478,2023-11-30,C0003,Electronics,TV Pro,1393.62,1,Paid,1393.62,,,,0.0,,False,1393.62
101178,2023-12-13,C0001, Accessories ,Charger,46.12,2,Paid,92.24,,,,0.0,,False,92.24
100680,2023-12-05,C0001,Electronics,Laptop X,1719.0,1,Paid,1719.0,,,,0.0,,False,1719.0
100830,2023-12-08,C0016, Accessories ,Laptop Sleeve,39.0,1,Paid,39.0,,,,0.0,,False,39.0
100154,,C0014,Accessories,Accessory Bundle,46.0,1,Paid,46.0,,,,0.0,,False,46.0
100123,2023-11-20,C0314, Accessories,Laptop Sleeve,33.17,1,Paid,33.17,,,,0.0,,False,33.17
100698,2023-12-06,C0001,Electronics,TV Pro,1205.0,1,Paid,1205.0,,,,0.0,,False,1205.0
100121,,C0113,Smart Home,NordPlug,23.36,2,Paid,46.72,,,,0.0,,False,46.72
100904,,C0149,Electronics ,TV Pro,1184.42,1,Paid,1184.42,,,,0.0,,False,1184.42
100464,2023-11-30,C0001,Accessories,Laptop Sleeve,20.0,2,Paid,40.0,,,,0.0,,False,40.0
101121,,C0067,Electronics,TV Pro,928.65,1,Paid,928.65,,,,0.0,,False,928.65
100628,2023-12-04,C0187, Accessories ,Wireless Mouse,19.96,1,Paid,19.96,,,,0.0,,False,19.96
101075,2023-12-13,C0002,Smart Home,NordCam Mini,62.13,1,Paid,62.13,,,,0.0,,False,62.13
100985,2023-12-11,C0086,Electronics,Tablet A,783.57,1,Paid,783.57,,,,0.0,,False,783.57
100520,2023-12-02,C0021,Accessories,USB-C Cable,10.0,1,Paid,10.0,,,,0.0,,False,10.0
100951,,C0054, Accessories,Accessory Bundle,96.87,2,Paid,193.74,,,,0.0,,False,193.74
100966,2023-12-11,C0035, Accessories,Phone Case,16.3,1,Paid,16.3,,,,0.0,,False,16.3
101177,2023-11-28,C0037,Electronics,Tablet A,556.99,1,Paid,556.99,,,,0.0,,False,556.99
100587,2023-12-03,C0001,Accessories,Screen Protector,10.14,2,Paid,20.28,,,,0.0,,False,20.28
101046,,C0273, Accessories ,Charger,34.08,1,Paid,34.08,,,,0.0,,False,34.08
100787,2023-12-07,C0003,Electronics,NoiseCancel Headphones,273.02,1,Pending,273.02,,,,0.0,,False,273.02
100523,2023-12-02,C0025, Electronics ,Smartphone Z,940.92,1,Paid,940.92,,,,0.0,,False,940.92
100358,2023-11-28,C0001, Accessories,Wireless Mouse,56.52,1,Paid,56.52,,,,0.0,,False,56.52
100949,,C0046, Smart Home ,NordLock Pro,204.69,1,Paid,204.69,,,,0.0,,False,204.69
101041,,C0002, Smart Home ,NordLock Pro,219.45,1,Paid,219.45,,,,0.0,,False,219.45
100151,2023-11-21,C0002,Electronics ,Smartphone Z,752.21,1,Paid,752.21,,,,0.0,,False,752.21
100529,2023-12-02,C0017,Electronics,Tablet A,326.0,1,Paid,326.0,,,,0.0,,False,326.0
100181,2023-11-22,C0001,Electronics ,NoiseCancel Headphones,185.9,1,Pending,185.9,,,,0.0,,False,185.9
100292,2023-11-25,C0082,Electronics,NoiseCancel Headphones,258.19,2,Paid,516.38,,,,0.0,,False,516.38
100650,2023-12-05,C0054,Smart Home,NordLock Pro,213.11,1,Paid,213.11,R000023,Ref: 100650,2023-12-15,213.11,Processed,True,0.0
100867,2023-12-09,C0029, Smart Home ,NordLock Pro,209.05,1,Paid,209.05,,,,0.0,,False,209.05
100175,2023-11-22,C0002, Accessories ,Laptop Sleeve,27.74,1,Paid,27.74,,,,0.0,,False,27.74
100743,2023-12-07,C0097,Accessories,Laptop Sleeve,20.81,1,Paid,20.81,,,,0.0,,False,20.81
100258,2023-11-24,C0099,Smart Home,NordLock Pro,214.74,1,Paid,214.74,,,,0.0,,False,214.74
100862,2023-12-09,C0003,Accessories,USB-C Cable,17.87,1,Paid,17.87,,,,0.0,,False,17.87
100022,2023-11-16,C0003,Electronics ,NoiseCancel Headphones,176.57,1,Paid,176.57,,,,0.0,,False,176.57
101013,2023-12-12,C0001, Accessories ,USB-C Cable,13.0,3,Paid,39.0,,,,0.0,,False,39.0
101149,,C0009,Smart Home,NordTherm,106.57,1,Failed,106.57,,,,0.0,,False,106.57
100783,2023-12-07,C0211,Smart Home,NordLock Pro,183.6,1,Pending,183.6,,,,0.0,,False,183.6
100482,,C0007,Electronics,NoiseCancel Headphones,176.13,1,Paid,176.13,,,,0.0,,False,176.13
100475,2023-11-30,C0222,Electronics,NoiseCancel Headphones,254.73,1,Paid,254.73,,,,0.0,,False,254.73
100804,2023-12-08,C0006, Accessories ,Laptop Sleeve,29.83,3,Paid,89.49,,,,0.0,,False,89.49
100119,2023-11-19,C0001,Accessories,Accessory Bundle,27.0,2,Paid,54.0,,,,0.0,,False,54.0
100179,2023-11-22,C0004,Electronics,Laptop X,1755.32,2,Paid,3510.64,,,,0.0,,False,3510.64
101159,2023-12-12,C0003,Electronics,NoiseCancel Headphones,308.13,1,Paid,308.13,,,,0.0,,False,308.13
100338,,C0003,Electronics,NoiseCancel Headphones,321.06,1,Paid,321.06,,,,0.0,,False,321.06
101019,,C0002, Accessories,Accessory Bundle,75.0,2,Paid,150.0,,,,0.0,,False,150.0
100298,2023-11-26,C0006,Electronics ,NoiseCancel Headphones,236.41,1,Paid,236.41,,,,0.0,,False,236.41
101200,2023-12-11,C0024,Smart Home,NordLock Pro,206.0,1,Paid,206.0,,,,0.0,,False,206.0
101118,2023-12-14,C0001,Accessories,Accessory Bundle,78.76,2,Paid,157.52,,,,0.0,,False,157.52
100110,2023-11-19,C0001,Electronics,Smartphone Z,1007.22,1,Paid,1007.22,,,,0.0,,False,1007.22
100414,2023-11-29,C0001,Accessories,Screen Protector,8.16,3,Paid,24.48,,,,0.0,,False,24.48
101111,2023-12-14,C0002, Smart Home ,NordLock Pro,227.0,1,Paid,227.0,,,,0.0,,False,227.0
100543,,C0270,Smart Home,NordLock Pro,190.15,1,Paid,190.15,,,,0.0,,False,190.15
100888,2023-12-09,C0001,Electronics ,Smartphone Z,897.04,1,Paid,897.04,,,,0.0,,False,897.04
100306,2023-11-26,C0012,Smart Home,NordCam Mini,75.0,2,Paid,150.0,,,,0.0,,False,150.0
100968,2023-12-11,C0106,Electronics,Laptop X,1406.83,1,Paid,1406.83,,,,0.0,,False,1406.83
100921,,C0002,Smart Home,NordPlug,16.05,1,Paid,16.05,,,,0.0,,False,16.05
100021,2023-11-15,C0006,Smart Home,NordTherm,138.07,1,Paid,138.07,,,,0.0,,False,138.07
100981,,C0014,Electronics,Tablet A,543.89,1,Paid,543.89,,,,0.0,,False,543.89
100671,2023-12-05,C0010,Smart Home,NordLock Pro,228.29,1,Paid,228.29,,,,0.0,,False,228.29
101130,,C0002, Accessories,Laptop Sleeve,19.0,1,Paid,19.0,,,,0.0,,False,19.0
100102,2023-11-19,C0010, Accessories ,Laptop Sleeve,24.31,1,Paid,24.31,,,,0.0,,False,24.31
100140,2023-11-21,C0199,Smart Home,NordLock Pro,222.11,1,Paid,222.11,R000024,100140,2023-11-25,222.11,Processed,True,0.0
100922,,C0053,Accessories,Charger,35.94,3,Paid,107.82,,,,0.0,,False,107.82
100553,2023-12-02,C0019, Smart Home ,NordLock Pro,188.09,1,Paid,188.09,,,,0.0,,False,188.09
100394,,C0016,Electronics,TV Pro,1256.68,1,Paid,1256.68,,,,0.0,,False,1256.68
100461,2023-11-30,C0076, Electronics ,Smartphone Z,989.24,2,Paid,1978.48,,,,0.0,,False,1978.48
100856,2023-12-09,C0001,Accessories,Accessory Bundle,40.96,1,Paid,40.96,,,,0.0,,False,40.96
100720,2023-12-06,C0002, Smart Home ,NordLock Pro,208.0,1,Failed,208.0,,,,0.0,,False,208.0
100206,2023-11-23,C0002, Electronics ,Laptop X,1577.0,1,Paid,1577.0,,,,0.0,,False,1577.0
100912,,C0001,Electronics,Tablet A,342.14,1,Paid,342.14,,,,0.0,,False,342.14
100589,,C0320,Accessories,USB-C Cable,12.34,1,Paid,12.34,,,,0.0,,False,12.34
100038,2023-11-16,C0002, Accessories,Phone Case,12.88,2,Paid,25.76,,,,0.0,,False,25.76
101017,,C0002, Accessories,Laptop Sleeve,21.14,1,Failed,21.14,,,,0.0,,False,21.14
100361,,C0004, Smart Home ,NordLock Pro,246.71,1,Paid,246.71,,,,0.0,,False,246.71
101069,2023-12-13,C0004,Accessories,Accessory Bundle,82.41,1,Paid,82.41,,,,0.0,,False,82.41
100574,2023-12-03,C0071,Electronics ,Smartphone Z,819.94,1,Paid,819.94,,,,0.0,,False,819.94
100596,2023-12-04,C0158, Accessories,Charger,19.56,1,Paid,19.56,,,,0.0,,False,19.56
100125,,C0001, Accessories ,Accessory Bundle,52.5,2,Paid,105.0,,,,0.0,,False,105.0
100624,2023-12-04,C0001,Smart Home,NordCam Mini,91.0,1,Paid,91.0,,,,0.0,,False,91.0
100396,,C0296,Accessories,Accessory Bundle,52.01,2,Paid,104.02,,,,0.0,,False,104.02
100897,,C0110,Smart Home,NordLock Pro,245.24,1,Paid,245.24,,,,0.0,,False,245.24
100185,,C0001, Smart Home ,NordTherm,127.55,1,Paid,127.55,,,,0.0,,False,127.55
100056,,C0014,Accessories,Charger,15.88,3,Paid,47.64,,,,0.0,,False,47.64
100882,2023-12-09,C0003,Electronics,TV Pro,1195.36,1,Paid,1195.36,,,,0.0,,False,1195.36
101027,2023-12-12,C0001,Smart Home,NordLock Pro,244.0,1,Paid,244.0,,,,0.0,,False,244.0
101112,,C0001, Accessories,Laptop Sleeve,23.93,1,Paid,23.93,,,,0.0,,False,23.93
100166,2023-11-22,C0203, Accessories,USB-C Cable,16.3,3,Paid,48.900000000000006,,,,0.0,,False,48.900000000000006
101014,,C0291,Smart Home,NordLock Pro,200.0,2,Paid,400.0,,,,0.0,,False,400.0
100116,2023-11-19,C0009,Electronics ,Smartphone Z,1065.43,1,Paid,1065.43,,,,0.0,,False,1065.43
100311,2023-11-26,C0191,Electronics,NoiseCancel Headphones,318.0,1,Paid,318.0,,,,0.0,,False,318.0
100909,2023-12-10,C0080, Electronics ,TV Pro,1355.85,1,Paid,1355.85,,,,0.0,,False,1355.85
100476,2023-11-30,C0016,Smart Home,NordLock Pro,223.28,1,Paid,223.28,,,,0.0,,False,223.28
100421,2023-11-29,C0003, Accessories,Screen Protector,14.39,1,Paid,14.39,,,,0.0,,False,14.39
100199,,C0003,Electronics ,NoiseCancel Headphones,234.0,1,Paid,234.0,,,,0.0,,False,234.0
100555,2023-12-02,C0038,Electronics ,NoiseCancel Headphones,246.91,1,Paid,246.91,,,,0.0,,False,246.91
101174,2023-11-29,C0008,Accessories,Screen Protector,8.41,3,Paid,25.23,R000025,TX-101174,2023-12-07,25.23,Processed,True,0.0
100219,2023-11-23,C0249,Electronics,Smartphone Z,903.0,1,Paid,903.0,,,,0.0,,False,903.0
100212,2023-11-23,C0014, Accessories,Screen Protector,6.11,2,Paid,12.22,,,,0.0,,False,12.22
100635,,C0003, Electronics ,Laptop X,1648.66,1,Paid,1648.66,,,,0.0,,False,1648.66
100840,2023-12-08,C0004, Accessories ,Wireless Mouse,18.18,1,Paid,18.18,,,,0.0,,False,18.18
100727,2023-12-06,C0050,Electronics,Laptop X,1588.34,1,Paid,1588.34,R000026,TX-100727,2023-12-12,1588.34,Processed,True,0.0
100055,2023-11-17,C0002,Accessories,Accessory Bundle,94.78,1,Pending,94.78,,,,0.0,,False,94.78
100532,,C0078,Smart Home,NordLock Pro,185.66,2,Failed,371.32,,,,0.0,,False,371.32
100815,2023-12-08,C0282,Smart Home,NordLock Pro,210.2,1,Paid,210.2,R000027,TX-100815,2023-12-17,210.2,Processed,True,0.0
100649,2023-12-05,C0300, Accessories ,Phone Case,16.63,1,Paid,16.63,,,,0.0,,False,16.63
100908,2023-12-10,C0021, Accessories,Phone Case,17.63,1,Paid,17.63,,,,0.0,,False,17.63
100571,2023-12-03,C0023,Electronics,Tablet A,370.25,2,Paid,740.5,,,,0.0,,False,740.5
100927,2023-12-10,C0062, Accessories ,Wireless Mouse,32.09,1,Paid,32.09,,,,0.0,,False,32.09
100330,2023-11-27,C0006,Smart Home,NordLock Pro,180.97,1,Paid,180.97,,,,0.0,,False,180.97
100493,2023-12-01,C0260,Accessories,Charger,36.46,2,Paid,72.92,,,,0.0,,False,72.92
100691,,C0003,Electronics ,Smartphone Z,901.62,1,Paid,901.62,,,,0.0,,False,901.62
100751,,C0001,Accessories,Phone Case,13.03,1,Paid,13.03,,,,0.0,,False,13.03
100832,,C0051,Accessories,Accessory Bundle,40.78,1,Paid,40.78,,,,0.0,,False,40.78
100148,2023-11-21,C0001,Electronics,Smartphone Z,935.86,1,Pending,935.86,,,,0.0,,False,935.86
100255,2023-11-24,C0034,Electronics ,NoiseCancel Headphones,264.94,1,Paid,264.94,,,,0.0,,False,264.94
100829,2023-12-08,C0013,Smart Home,NordLock Pro,209.14,1,Paid,209.14,,,,0.0,,False,209.14
100566,2023-12-03,C0064,Electronics,Laptop X,1695.77,1,Paid,1695.77,,,,0.0,,False,1695.77
100393,2023-11-28,C0238,Electronics ,TV Pro,1338.77,1,Paid,1338.77,,,,0.0,,False,1338.77
100836,2023-12-08,C0181,Smart Home,NordCam Mini,53.95,1,Paid,53.95,,,,0.0,,False,53.95
101051,2023-12-13,C0002,Electronics,Laptop X,1696.76,1,Paid,1696.76,,,,0.0,,False,1696.76
100231,,C0001, Electronics ,NoiseCancel Headphones,182.17,2,Paid,364.34,,,,0.0,,False,364.34
100147,2023-11-21,C0006,Electronics,TV Pro,1399.86,1,Paid,1399.86,,,,0.0,,False,1399.86
101153,2023-11-30,C0004,Electronics,NoiseCancel Headphones,316.19,1,Paid,316.19,,,,0.0,,False,316.19
100168,2023-11-22,C0021, Accessories,USB-C Cable,7.78,1,Paid,7.78,,,,0.0,,False,7.78
101185,2023-11-25,C0033, Electronics ,Smartphone Z,948.32,1,Paid,948.32,,,,0.0,,False,948.32
100902,2023-12-10,C0004,Electronics,Smartphone Z,1084.69,1,Paid,1084.69,,,,0.0,,False,1084.69
100599,2023-12-04,C0001,Electronics,NoiseCancel Headphones,308.58,1,Paid,308.58,R000028,TX-100599,2023-12-17,308.58,Processed,True,0.0
101055,2023-12-13,C0002,Smart Home,NordLock Pro,246.13,1,Paid,246.13,,,,0.0,,False,246.13
101011,,C0002,Electronics ,TV Pro,1098.61,1,Paid,1098.61,,,,0.0,,False,1098.61
100557,2023-12-03,C0003,Electronics,NoiseCancel Headphones,186.46,1,Paid,186.46,R000029,Order 100557,2023-12-13,186.46,Processed,True,0.0
100687,,C0006, Accessories ,Laptop Sleeve,33.29,2,Paid,66.58,,,,0.0,,False,66.58
100302,,C0057,Smart Home,NordCam Mini,96.99,1,Failed,96.99,,,,0.0,,False,96.99
100400,,C0003, Accessories,Laptop Sleeve,36.68,2,Paid,73.36,,,,0.0,,False,73.36
100664,,C0012, Accessories ,Charger,47.42,1,Paid,47.42,,,,0.0,,False,47.42
100817,,C0002,Accessories,Phone Case,16.73,2,Paid,33.46,,,,0.0,,False,33.46
100652,2023-12-05,C0011,Electronics,Tablet A,314.93,1,Paid,314.93,,,,0.0,,False,314.93
100163,2023-11-22,C0004,Accessories,Screen Protector,10.08,2,Paid,20.16,,,,0.0,,False,20.16
100469,2023-11-30,C0001, Electronics ,NoiseCancel Headphones,260.09,1,Paid,260.09,,,,0.0,,False,260.09
100762,2023-12-07,C0009,Electronics,NoiseCancel Headphones,225.04,1,Paid,225.04,,,,0.0,,False,225.04
100598,2023-12-04,C0070, Accessories,Wireless Mouse,22.02,1,Paid,22.02,R000030,TX-100598,2023-12-09,0.0,Rejected,True,22.02
101044,,C0001,Smart Home,NordLock Pro,185.8,1,Paid,185.8,,,,0.0,,False,185.8
100348,,C0220, Accessories ,Phone Case,31.01,4,Paid,124.04,,,,0.0,,False,124.04
100572,,C0002,Smart Home,NordLock Pro,192.26,1,Paid,192.26,,,,0.0,,False,192.26
100281,2023-11-25,C0017,Smart Home,NordCam Mini,91.1,1,Paid,91.1,,,,0.0,,False,91.1
100899,2023-12-10,C0001, Accessories,USB-C Cable,8.25,1,Paid,8.25,,,,0.0,,False,8.25
101070,,C0023,Smart Home,NordLock Pro,216.4,1,Paid,216.4,,,,0.0,,False,216.4
100716,,C0036,Accessories,Charger,44.54,4,Paid,178.16,,,,0.0,,False,178.16
100010,2023-11-15,C0001,Accessories,Charger,32.57,3,Paid,97.71000000000001,,,,0.0,,False,97.71000000000001
100764,2023-12-07,C0006, Electronics ,Smartphone Z,998.04,1,Paid,998.04,,,,0.0,,False,998.04
100271,2023-11-25,C0008,Electronics,Laptop X,1718.34,1,Paid,1718.34,,,,0.0,,False,1718.34
100984,,C0124,Electronics,NoiseCancel Headphones,247.73,1,Paid,247.73,,,,0.0,,False,247.73
100495,2023-12-01,C0004,Electronics ,Smartphone Z,795.93,1,Paid,795.93,,,,0.0,,False,795.93
101022,2023-12-12,C0076,Electronics,Tablet A,565.36,1,Paid,565.36,,,,0.0,,False,565.36
100286,2023-11-25,C0007,Electronics ,Tablet A,732.66,1,Paid,732.66,,,,0.0,,False,732.66
100542,2023-12-02,C0077,Accessories,Laptop Sleeve,41.1,1,Pending,41.1,,,,0.0,,False,41.1
100977,2023-12-11,C0017,Smart Home,NordLock Pro,183.0,1,Paid,183.0,,,,0.0,,False,183.0
100445,2023-11-30,C0001,Accessories,Accessory Bundle,34.98,1,Paid,34.98,,,,0.0,,False,34.98
101180,,C0015,Accessories,Laptop Sleeve,33.86,3,Paid,101.58,,,,0.0,,False,101.58
100933,2023-12-11,C0003, Accessories,Laptop Sleeve,41.18,3,Paid,123.53999999999999,,,,0.0,,False,123.53999999999999
101073,2023-12-13,C0015,Smart Home,NordLock Pro,214.13,1,Paid,214.13,,,,0.0,,False,214.13
100100,2023-11-19,C0143, Accessories,Charger,21.14,1,Paid,21.14,,,,0.0,,False,21.14
100847,2023-12-09,C0136, Accessories,Laptop Sleeve,43.74,1,Paid,43.74,,,,0.0,,False,43.74
100496,2023-12-01,C0032,Electronics,NoiseCancel Headphones,282.0,1,Paid,282.0,,,,0.0,,False,282.0
100433,2023-11-29,C0027,Electronics,NoiseCancel Headphones,306.26,1,Paid,306.26,,,,0.0,,False,306.26
100143,,C0002,Accessories,USB-C Cable,7.06,1,Paid,7.06,,,,0.0,,False,7.06
101134,2023-12-14,C0002, Smart Home ,NordLock Pro,200.59,2,Paid,401.18,,,,0.0,,False,401.18
101197,2023-11-24,C0065,Smart Home,NordPlug,32.73,1,Paid,32.73,,,,0.0,,False,32.73
100167,2023-11-22,C0001,Electronics,Tablet A,499.07,1,Paid,499.07,,,,0.0,,False,499.07
100162,2023-11-22,C0081,Electronics,TV Pro,1615.87,1,Paid,1615.87,,,,0.0,,False,1615.87
100643,2023-12-04,C0005,Smart Home,NordLock Pro,244.97,1,Paid,244.97,,,,0.0,,False,244.97
100137,,C0001,Electronics ,NoiseCancel Headphones,260.84,2,Paid,521.68,,,,0.0,,False,521.68
100878,,C0001, Accessories,Laptop Sleeve,36.99,1,Paid,36.99,,,,0.0,,False,36.99
100017,2023-11-15,C0003, Accessories,Charger,26.91,1,Paid,26.91,,,,0.0,,False,26.91
100114,2023-11-19,C0148,Electronics,Tablet A,457.81,1,Paid,457.81,,,,0.0,,False,457.81
100008,,C0001, Accessories ,Charger,36.45,3,Paid,109.35000000000001,,,,0.0,,False,109.35000000000001
100196,2023-11-23,C0001,Electronics,Smartphone Z,1016.16,1,Paid,1016.16,,,,0.0,,False,1016.16
100866,2023-12-09,C0102,Electronics,NoiseCancel Headphones,233.49,1,Paid,233.49,,,,0.0,,False,233.49
100174,2023-11-22,C0001,Smart Home,NordLock Pro,215.47,1,Paid,215.47,,,,0.0,,False,215.47
100447,2023-11-30,C0001,Accessories,Accessory Bundle,60.0,1,Paid,60.0,,,,0.0,,False,60.0
100101,2023-11-19,C0001,Accessories,Accessory Bundle,49.17,1,Paid,49.17,,,,0.0,,False,49.17
101092,,C0244,Smart Home,NordTherm,83.17,1,Paid,83.17,,,,0.0,,False,83.17
100580,,C0092,Accessories,Screen Protector,7.07,2,Paid,14.14,,,,0.0,,False,14.14
100474,,C0002,Accessories,Charger,17.37,2,Paid,34.74,,,,0.0,,False,34.74
100205,2023-11-23,C0024,Electronics,Laptop X,1339.22,1,Paid,1339.22,,,,0.0,,False,1339.22
100581,2023-12-03,C0027,Electronics,NoiseCancel Headphones,348.89,2,Paid,697.78,,,,0.0,,False,697.78
100157,2023-11-21,C0027,Electronics,Smartphone Z,787.19,2,Paid,1574.38,,,,0.0,,False,1574.38
100894,,C0002, Smart Home ,NordLock Pro,221.02,1,Paid,221.02,,,,0.0,,False,221.02
101040,2023-12-12,C0015, Smart Home ,NordLock Pro,195.56,1,Paid,195.56,,,,0.0,,False,195.56
100486,2023-12-01,C0007, Smart Home ,NordLock Pro,237.0,2,Paid,474.0,,,,0.0,,False,474.0
100645,2023-12-04,C0076,Smart Home,NordLock Pro,200.03,1,Paid,200.03,R000031,TX-100645,2023-12-08,200.03,Processed,True,0.0
101140,,C0042,Smart Home,NordLock Pro,223.67,2,Paid,447.34,,,,0.0,,False,447.34
100712,2023-12-06,C0007, Accessories,Phone Case,16.5,3,Paid,49.5,,,,0.0,,False,49.5
100928,2023-12-10,C0002,Smart Home,NordCam Mini,59.35,1,Paid,59.35,,,,0.0,,False,59.35
101006,2023-12-12,C0187,Electronics,Tablet A,661.51,1,Paid,661.51,,,,0.0,,False,661.51
100004,2023-11-15,C0019, Accessories,Phone Case,36.72,1,Paid,36.72,R000032,Ref: 100004,2023-11-21,36.72,Processed,True,0.0
100378,,C0229, Accessories ,Charger,16.51,1,Paid,16.51,,,,0.0,,False,16.51
101021,2023-12-12,C0016,Smart Home,NordLock Pro,182.28,1,Paid,182.28,,,,0.0,,False,182.28
